dataset,caso,n,m,metodo,memSize,porcentajeVecindad,iteraciones,tiempo,costo
817,random-AGMH-817,90,4005,AGMH,0,0,0,0.189364,5610
818,random-AGMH-818,90,4005,AGMH,0,0,0,0.191521,5193
819,random-AGMH-819,90,4005,AGMH,0,0,0,0.186695,4073
820,random-AGMH-820,90,4005,AGMH,0,0,0,0.191643,4648
821,random-AGMH-821,90,4005,AGMH,0,0,0,0.188572,5325
822,random-AGMH-822,90,4005,AGMH,0,0,0,0.187136,5519
823,random-AGMH-823,90,4005,AGMH,0,0,0,0.195477,5401
824,random-AGMH-824,90,4005,AGMH,0,0,0,0.191437,6009
825,random-AGMH-825,90,4005,AGMH,0,0,0,0.192188,5729
826,random-AGMH-826,90,4005,AGMH,0,0,0,0.194536,4825
827,random-AGMH-827,90,4005,AGMH,0,0,0,0.189338,3802
828,random-AGMH-828,90,4005,AGMH,0,0,0,0.191426,4959
829,random-AGMH-829,90,4005,AGMH,0,0,0,0.186317,5517
830,random-AGMH-830,90,4005,AGMH,0,0,0,0.190541,4395
831,random-AGMH-831,90,4005,AGMH,0,0,0,0.190108,6248
832,random-AGMH-832,90,4005,AGMH,0,0,0,0.190264,5969
833,random-AGMH-833,90,4005,AGMH,0,0,0,0.189376,5729
834,random-AGMH-834,90,4005,AGMH,0,0,0,0.192856,3783
835,random-AGMH-835,90,4005,AGMH,0,0,0,0.18854,5346
836,random-AGMH-836,90,4005,AGMH,0,0,0,0.192446,4033
837,random-AGMH-837,90,4005,AGMH,0,0,0,0.196312,5139
838,random-AGMH-838,90,4005,AGMH,0,0,0,0.186905,4379
839,random-AGMH-839,90,4005,AGMH,0,0,0,0.190019,4579
840,random-AGMH-840,90,4005,AGMH,0,0,0,0.187088,4482
841,random-AGMH-841,90,4005,AGMH,0,0,0,0.189052,4421
842,random-AGMH-842,90,4005,AGMH,0,0,0,0.18581,4086
843,random-AGMH-843,90,4005,AGMH,0,0,0,0.187036,4692
844,random-AGMH-844,90,4005,AGMH,0,0,0,0.189031,5392
845,random-AGMH-845,90,4005,AGMH,0,0,0,0.192952,4516
846,random-AGMH-846,90,4005,AGMH,0,0,0,0.190465,5462
847,random-AGMH-847,90,4005,AGMH,0,0,0,0.196146,4421
848,random-AGMH-848,90,4005,AGMH,0,0,0,0.192098,4726
849,random-AGMH-849,90,4005,AGMH,0,0,0,0.192698,5624
850,random-AGMH-850,90,4005,AGMH,0,0,0,0.193638,4340
851,random-AGMH-851,90,4005,AGMH,0,0,0,0.190413,5162
852,random-AGMH-852,90,4005,AGMH,0,0,0,0.189581,5365
853,random-AGMH-853,90,4005,AGMH,0,0,0,0.191891,6025
854,random-AGMH-854,90,4005,AGMH,0,0,0,0.190508,5513
855,random-AGMH-855,90,4005,AGMH,0,0,0,0.193061,5757
856,random-AGMH-856,90,4005,AGMH,0,0,0,0.19268,4472
857,random-AGMH-857,90,4005,AGMH,0,0,0,0.187864,4707
858,random-AGMH-858,90,4005,AGMH,0,0,0,0.190691,5741
859,random-AGMH-859,90,4005,AGMH,0,0,0,0.19116,4073
860,random-AGMH-860,90,4005,AGMH,0,0,0,0.189951,4628
861,random-AGMH-861,90,4005,AGMH,0,0,0,0.185967,4228
862,random-AGMH-862,90,4005,AGMH,0,0,0,0.192614,4841
863,random-AGMH-863,90,4005,AGMH,0,0,0,0.193072,6336
864,random-AGMH-864,90,4005,AGMH,0,0,0,0.194029,4644
865,random-AGMH-865,90,4005,AGMH,0,0,0,0.191356,5011
866,random-AGMH-866,90,4005,AGMH,0,0,0,0.18815,4804
867,random-AGMH-867,90,4005,AGMH,0,0,0,0.192158,5299
868,random-AGMH-868,90,4005,AGMH,0,0,0,0.187525,4310
869,random-AGMH-869,90,4005,AGMH,0,0,0,0.190675,4285
870,random-AGMH-870,90,4005,AGMH,0,0,0,0.189571,4948
871,random-AGMH-871,90,4005,AGMH,0,0,0,0.193396,5391
872,random-AGMH-872,90,4005,AGMH,0,0,0,0.190168,5365
873,random-AGMH-873,90,4005,AGMH,0,0,0,0.187792,5963
874,random-AGMH-874,90,4005,AGMH,0,0,0,0.188467,5602
875,random-AGMH-875,90,4005,AGMH,0,0,0,0.190887,6018
876,random-AGMH-876,90,4005,AGMH,0,0,0,0.191428,3766
877,random-AGMH-877,90,4005,AGMH,0,0,0,0.189615,5974
878,random-AGMH-878,90,4005,AGMH,0,0,0,0.190612,4918
879,random-AGMH-879,90,4005,AGMH,0,0,0,0.189863,4839
880,random-AGMH-880,90,4005,AGMH,0,0,0,0.189696,5262
881,random-AGMH-881,90,4005,AGMH,0,0,0,0.190841,6487
882,random-AGMH-882,90,4005,AGMH,0,0,0,0.185206,5678
883,random-AGMH-883,90,4005,AGMH,0,0,0,0.193774,4195
884,random-AGMH-884,90,4005,AGMH,0,0,0,0.187107,4556
885,random-AGMH-885,90,4005,AGMH,0,0,0,0.192081,4333
886,random-AGMH-886,90,4005,AGMH,0,0,0,0.198931,4321
887,random-AGMH-887,90,4005,AGMH,0,0,0,0.191086,4080
888,random-AGMH-888,90,4005,AGMH,0,0,0,0.194024,5035
889,random-AGMH-889,90,4005,AGMH,0,0,0,0.191597,4775
890,random-AGMH-890,90,4005,AGMH,0,0,0,0.18986,4785
891,random-AGMH-891,90,4005,AGMH,0,0,0,0.202169,5082
892,random-AGMH-892,90,4005,AGMH,0,0,0,0.191587,5370
893,random-AGMH-893,90,4005,AGMH,0,0,0,0.188922,5955
894,random-AGMH-894,90,4005,AGMH,0,0,0,0.197985,4514
895,random-AGMH-895,90,4005,AGMH,0,0,0,0.190424,4591
896,random-AGMH-896,90,4005,AGMH,0,0,0,0.191237,5665
897,random-AGMH-897,90,4005,AGMH,0,0,0,0.194444,5703
898,random-AGMH-898,90,4005,AGMH,0,0,0,0.185627,3772
899,random-AGMH-899,90,4005,AGMH,0,0,0,0.191647,5994
900,random-AGMH-900,100,4950,AGMH,0,0,0,0.235322,6831
901,random-AGMH-901,100,4950,AGMH,0,0,0,0.230947,7159
902,random-AGMH-902,100,4950,AGMH,0,0,0,0.245659,6296
903,random-AGMH-903,100,4950,AGMH,0,0,0,0.236699,5483
904,random-AGMH-904,100,4950,AGMH,0,0,0,0.233816,5723
905,random-AGMH-905,100,4950,AGMH,0,0,0,0.239724,6942
906,random-AGMH-906,100,4950,AGMH,0,0,0,0.234377,5480
907,random-AGMH-907,100,4950,AGMH,0,0,0,0.236017,5910
908,random-AGMH-908,100,4950,AGMH,0,0,0,0.240719,6987
909,random-AGMH-909,100,4950,AGMH,0,0,0,0.240006,6854
910,random-AGMH-910,100,4950,AGMH,0,0,0,0.23588,5463
911,random-AGMH-911,100,4950,AGMH,0,0,0,0.234995,6908
912,random-AGMH-912,100,4950,AGMH,0,0,0,0.230704,6943
913,random-AGMH-913,100,4950,AGMH,0,0,0,0.233881,7325
914,random-AGMH-914,100,4950,AGMH,0,0,0,0.23892,7083
915,random-AGMH-915,100,4950,AGMH,0,0,0,0.235621,6545
916,random-AGMH-916,100,4950,AGMH,0,0,0,0.238083,6481
917,random-AGMH-917,100,4950,AGMH,0,0,0,0.232445,5247
918,random-AGMH-918,100,4950,AGMH,0,0,0,0.234802,5686
919,random-AGMH-919,100,4950,AGMH,0,0,0,0.233751,6343
920,random-AGMH-920,100,4950,AGMH,0,0,0,0.237,6293
921,random-AGMH-921,100,4950,AGMH,0,0,0,0.232816,7157
922,random-AGMH-922,100,4950,AGMH,0,0,0,0.232325,6304
923,random-AGMH-923,100,4950,AGMH,0,0,0,0.28098,6693
924,random-AGMH-924,100,4950,AGMH,0,0,0,0.241292,7130
925,random-AGMH-925,100,4950,AGMH,0,0,0,0.237034,5633
926,random-AGMH-926,100,4950,AGMH,0,0,0,0.236501,6608
927,random-AGMH-927,100,4950,AGMH,0,0,0,0.239021,5935
928,random-AGMH-928,100,4950,AGMH,0,0,0,0.23628,5962
929,random-AGMH-929,100,4950,AGMH,0,0,0,0.235379,6964
930,random-AGMH-930,100,4950,AGMH,0,0,0,0.236032,7255
931,random-AGMH-931,100,4950,AGMH,0,0,0,0.236251,5971
932,random-AGMH-932,100,4950,AGMH,0,0,0,0.237877,5959
933,random-AGMH-933,100,4950,AGMH,0,0,0,0.234826,6188
934,random-AGMH-934,100,4950,AGMH,0,0,0,0.233294,6404
935,random-AGMH-935,100,4950,AGMH,0,0,0,0.240042,6779
936,random-AGMH-936,100,4950,AGMH,0,0,0,0.234714,7772
937,random-AGMH-937,100,4950,AGMH,0,0,0,0.236099,6385
938,random-AGMH-938,100,4950,AGMH,0,0,0,0.242051,6396
939,random-AGMH-939,100,4950,AGMH,0,0,0,0.293996,6925
940,random-AGMH-940,100,4950,AGMH,0,0,0,0.244556,6386
941,random-AGMH-941,100,4950,AGMH,0,0,0,0.239948,7019
942,random-AGMH-942,100,4950,AGMH,0,0,0,0.299171,5509
943,random-AGMH-943,100,4950,AGMH,0,0,0,0.236005,5701
944,random-AGMH-944,100,4950,AGMH,0,0,0,0.242276,6366
945,random-AGMH-945,100,4950,AGMH,0,0,0,0.229686,6188
946,random-AGMH-946,100,4950,AGMH,0,0,0,0.237437,6266
947,random-AGMH-947,100,4950,AGMH,0,0,0,0.234835,6706
948,random-AGMH-948,100,4950,AGMH,0,0,0,0.237627,6809
949,random-AGMH-949,100,4950,AGMH,0,0,0,0.234563,7164
950,random-AGMH-950,100,4950,AGMH,0,0,0,0.23305,6242
951,random-AGMH-951,100,4950,AGMH,0,0,0,0.23512,6336
952,random-AGMH-952,100,4950,AGMH,0,0,0,0.233594,6764
953,random-AGMH-953,100,4950,AGMH,0,0,0,0.236569,5588
954,random-AGMH-954,100,4950,AGMH,0,0,0,0.235852,4305
955,random-AGMH-955,100,4950,AGMH,0,0,0,0.291871,5631
956,random-AGMH-956,100,4950,AGMH,0,0,0,0.23729,5784
957,random-AGMH-957,100,4950,AGMH,0,0,0,0.234739,4987
958,random-AGMH-958,100,4950,AGMH,0,0,0,0.237949,6482
959,random-AGMH-959,100,4950,AGMH,0,0,0,0.233721,5879
960,random-AGMH-960,100,4950,AGMH,0,0,0,0.23373,6738
961,random-AGMH-961,100,4950,AGMH,0,0,0,0.23254,6222
962,random-AGMH-962,100,4950,AGMH,0,0,0,0.246816,6361
963,random-AGMH-963,100,4950,AGMH,0,0,0,0.233198,6119
964,random-AGMH-964,100,4950,AGMH,0,0,0,0.233156,6268
965,random-AGMH-965,100,4950,AGMH,0,0,0,0.240694,6161
966,random-AGMH-966,100,4950,AGMH,0,0,0,0.23486,5630
967,random-AGMH-967,100,4950,AGMH,0,0,0,0.234773,6517
968,random-AGMH-968,100,4950,AGMH,0,0,0,0.232013,5720
969,random-AGMH-969,100,4950,AGMH,0,0,0,0.239146,5669
970,random-AGMH-970,100,4950,AGMH,0,0,0,0.235652,6325
971,random-AGMH-971,100,4950,AGMH,0,0,0,0.241443,5743
972,random-AGMH-972,100,4950,AGMH,0,0,0,0.236201,6795
973,random-AGMH-973,100,4950,AGMH,0,0,0,0.292382,6038
974,random-AGMH-974,100,4950,AGMH,0,0,0,0.234285,6687
975,random-AGMH-975,100,4950,AGMH,0,0,0,0.232127,6638
976,random-AGMH-976,100,4950,AGMH,0,0,0,0.236774,6027
977,random-AGMH-977,100,4950,AGMH,0,0,0,0.234813,6098
978,random-AGMH-978,100,4950,AGMH,0,0,0,0.233547,6598
979,random-AGMH-979,100,4950,AGMH,0,0,0,0.237529,5699
980,random-AGMH-980,100,4950,AGMH,0,0,0,0.237236,5163
981,random-AGMH-981,100,4950,AGMH,0,0,0,0.232737,5793
982,random-AGMH-982,100,4950,AGMH,0,0,0,0.233344,7347
983,random-AGMH-983,100,4950,AGMH,0,0,0,0.237255,7407
984,random-AGMH-984,100,4950,AGMH,0,0,0,0.23325,7383
985,random-AGMH-985,100,4950,AGMH,0,0,0,0.236091,7032
986,random-AGMH-986,100,4950,AGMH,0,0,0,0.239726,7054
987,random-AGMH-987,100,4950,AGMH,0,0,0,0.283812,6964
988,random-AGMH-988,100,4950,AGMH,0,0,0,0.236773,6101
989,random-AGMH-989,100,4950,AGMH,0,0,0,0.239282,7714
990,random-AGMH-990,100,4950,AGMH,0,0,0,0.236186,6439
991,random-AGMH-991,100,4950,AGMH,0,0,0,0.234376,5313
992,random-AGMH-992,100,4950,AGMH,0,0,0,0.233565,5920
993,random-AGMH-993,100,4950,AGMH,0,0,0,0.237701,6349
994,random-AGMH-994,100,4950,AGMH,0,0,0,0.237835,6916
995,random-AGMH-995,100,4950,AGMH,0,0,0,0.235512,5747
996,random-AGMH-996,100,4950,AGMH,0,0,0,0.235935,6830
997,random-AGMH-997,100,4950,AGMH,0,0,0,0.235703,6380
998,random-AGMH-998,100,4950,AGMH,0,0,0,0.235641,6779
999,random-AGMH-999,100,4950,AGMH,0,0,0,0.233078,5490
1000,random-VMC-0,10,45,VMC,0,0,0,0.001814,104
1001,random-VMC-1,10,45,VMC,0,0,0,0.00214,135
1002,random-VMC-2,10,45,VMC,0,0,0,0.001917,175
1003,random-VMC-3,10,45,VMC,0,0,0,0.002123,105
1004,random-VMC-4,10,45,VMC,0,0,0,0.001961,128
1005,random-VMC-5,10,45,VMC,0,0,0,0.002105,131
1006,random-VMC-6,10,45,VMC,0,0,0,0.001881,194
1007,random-VMC-7,10,45,VMC,0,0,0,0.002008,146
1008,random-VMC-8,10,45,VMC,0,0,0,0.002351,164
1009,random-VMC-9,10,45,VMC,0,0,0,0.002097,156
1010,random-VMC-10,10,45,VMC,0,0,0,0.001863,160
1011,random-VMC-11,10,45,VMC,0,0,0,0.002458,122
1012,random-VMC-12,10,45,VMC,0,0,0,0.001839,156
1013,random-VMC-13,10,45,VMC,0,0,0,0.00277,160
1014,random-VMC-14,10,45,VMC,0,0,0,0.001844,76
1015,random-VMC-15,10,45,VMC,0,0,0,0.001972,111
1016,random-VMC-16,10,45,VMC,0,0,0,0.00193,126
1017,random-VMC-17,10,45,VMC,0,0,0,0.001913,134
1018,random-VMC-18,10,45,VMC,0,0,0,0.001992,134
1019,random-VMC-19,10,45,VMC,0,0,0,0.001901,134
1020,random-VMC-20,10,45,VMC,0,0,0,0.00192,145
1021,random-VMC-21,10,45,VMC,0,0,0,0.001881,181
1022,random-VMC-22,10,45,VMC,0,0,0,0.002175,160
1023,random-VMC-23,10,45,VMC,0,0,0,0.001921,119
1024,random-VMC-24,10,45,VMC,0,0,0,0.001918,127
1025,random-VMC-25,10,45,VMC,0,0,0,0.001885,153
1026,random-VMC-26,10,45,VMC,0,0,0,0.002179,162
1027,random-VMC-27,10,45,VMC,0,0,0,0.001905,131
1028,random-VMC-28,10,45,VMC,0,0,0,0.001881,186
1029,random-VMC-29,10,45,VMC,0,0,0,0.001945,172
1030,random-VMC-30,10,45,VMC,0,0,0,0.001874,175
1031,random-VMC-31,10,45,VMC,0,0,0,0.002035,130
1032,random-VMC-32,10,45,VMC,0,0,0,0.001921,169
1033,random-VMC-33,10,45,VMC,0,0,0,0.002034,95
1034,random-VMC-34,10,45,VMC,0,0,0,0.001912,181
1035,random-VMC-35,10,45,VMC,0,0,0,0.001964,114
1036,random-VMC-36,10,45,VMC,0,0,0,0.002081,117
1037,random-VMC-37,10,45,VMC,0,0,0,0.001858,193
1038,random-VMC-38,10,45,VMC,0,0,0,0.002089,131
1039,random-VMC-39,10,45,VMC,0,0,0,0.001993,118
1040,random-VMC-40,10,45,VMC,0,0,0,0.002365,136
1041,random-VMC-41,10,45,VMC,0,0,0,0.001905,133
1042,random-VMC-42,10,45,VMC,0,0,0,0.002018,128
1043,random-VMC-43,10,45,VMC,0,0,0,0.001959,118
1044,random-VMC-44,10,45,VMC,0,0,0,0.001992,170
1045,random-VMC-45,10,45,VMC,0,0,0,0.001905,225
1046,random-VMC-46,10,45,VMC,0,0,0,0.001995,167
1047,random-VMC-47,10,45,VMC,0,0,0,0.001982,129
1048,random-VMC-48,10,45,VMC,0,0,0,0.001992,85
1049,random-VMC-49,10,45,VMC,0,0,0,0.001975,121
1050,random-VMC-50,10,45,VMC,0,0,0,0.002063,137
1051,random-VMC-51,10,45,VMC,0,0,0,0.001947,146
1052,random-VMC-52,10,45,VMC,0,0,0,0.001906,179
1053,random-VMC-53,10,45,VMC,0,0,0,0.001953,160
1054,random-VMC-54,10,45,VMC,0,0,0,0.001846,195
1055,random-VMC-55,10,45,VMC,0,0,0,0.002403,169
1056,random-VMC-56,10,45,VMC,0,0,0,0.001837,107
1057,random-VMC-57,10,45,VMC,0,0,0,0.001931,142
1058,random-VMC-58,10,45,VMC,0,0,0,0.001842,150
1059,random-VMC-59,10,45,VMC,0,0,0,0.001881,146
1060,random-VMC-60,10,45,VMC,0,0,0,0.002005,96
1061,random-VMC-61,10,45,VMC,0,0,0,0.001961,139
1062,random-VMC-62,10,45,VMC,0,0,0,0.001949,114
1063,random-VMC-63,10,45,VMC,0,0,0,0.002008,154
1064,random-VMC-64,10,45,VMC,0,0,0,0.002273,129
1065,random-VMC-65,10,45,VMC,0,0,0,0.002011,173
1066,random-VMC-66,10,45,VMC,0,0,0,0.002009,152
1067,random-VMC-67,10,45,VMC,0,0,0,0.001862,172
1068,random-VMC-68,10,45,VMC,0,0,0,0.002057,173
1069,random-VMC-69,10,45,VMC,0,0,0,0.002084,136
1070,random-VMC-70,10,45,VMC,0,0,0,0.002046,164
1071,random-VMC-71,10,45,VMC,0,0,0,0.002359,114
1072,random-VMC-72,10,45,VMC,0,0,0,0.00191,141
1073,random-VMC-73,10,45,VMC,0,0,0,0.001922,186
1074,random-VMC-74,10,45,VMC,0,0,0,0.001873,151
1075,random-VMC-75,10,45,VMC,0,0,0,0.002069,133
1076,random-VMC-76,10,45,VMC,0,0,0,0.002174,125
1077,random-VMC-77,10,45,VMC,0,0,0,0.002097,169
1078,random-VMC-78,10,45,VMC,0,0,0,0.002243,182
1079,random-VMC-79,10,45,VMC,0,0,0,0.001969,159
1080,random-VMC-80,10,45,VMC,0,0,0,0.001912,139
1081,random-VMC-81,10,45,VMC,0,0,0,0.00187,121
1082,random-VMC-82,10,45,VMC,0,0,0,0.001845,177
1083,random-VMC-83,10,45,VMC,0,0,0,0.001825,169
1084,random-VMC-84,10,45,VMC,0,0,0,0.001998,127
1085,random-VMC-85,10,45,VMC,0,0,0,0.001872,130
1086,random-VMC-86,10,45,VMC,0,0,0,0.002072,115
1087,random-VMC-87,10,45,VMC,0,0,0,0.001961,134
1088,random-VMC-88,10,45,VMC,0,0,0,0.001942,190
1089,random-VMC-89,10,45,VMC,0,0,0,0.002393,162
1090,random-VMC-90,10,45,VMC,0,0,0,0.001858,153
1091,random-VMC-91,10,45,VMC,0,0,0,0.001934,155
1092,random-VMC-92,10,45,VMC,0,0,0,0.002059,132
1093,random-VMC-93,10,45,VMC,0,0,0,0.001901,145
1094,random-VMC-94,10,45,VMC,0,0,0,0.002469,135
1095,random-VMC-95,10,45,VMC,0,0,0,0.001902,194
1096,random-VMC-96,10,45,VMC,0,0,0,0.001927,143
1097,random-VMC-97,10,45,VMC,0,0,0,0.001953,191
1098,random-VMC-98,10,45,VMC,0,0,0,0.001972,151
1099,random-VMC-99,10,45,VMC,0,0,0,0.002162,157
1100,random-VMC-100,20,190,VMC,0,0,0,0.002758,575
1101,random-VMC-101,20,190,VMC,0,0,0,0.002868,727
1102,random-VMC-102,20,190,VMC,0,0,0,0.002721,595
1103,random-VMC-103,20,190,VMC,0,0,0,0.002567,634
1104,random-VMC-104,20,190,VMC,0,0,0,0.002765,484
1105,random-VMC-105,20,190,VMC,0,0,0,0.002929,479
1106,random-VMC-106,20,190,VMC,0,0,0,0.002715,690
1107,random-VMC-107,20,190,VMC,0,0,0,0.002668,489
1108,random-VMC-108,20,190,VMC,0,0,0,0.002758,504
1109,random-VMC-109,20,190,VMC,0,0,0,0.002868,543
1110,random-VMC-110,20,190,VMC,0,0,0,0.002734,629
1111,random-VMC-111,20,190,VMC,0,0,0,0.002712,529
1112,random-VMC-112,20,190,VMC,0,0,0,0.002574,577
1113,random-VMC-113,20,190,VMC,0,0,0,0.002831,625
1114,random-VMC-114,20,190,VMC,0,0,0,0.002924,517
1115,random-VMC-115,20,190,VMC,0,0,0,0.002853,629
1116,random-VMC-116,20,190,VMC,0,0,0,0.002943,731
1117,random-VMC-117,20,190,VMC,0,0,0,0.003158,538
1118,random-VMC-118,20,190,VMC,0,0,0,0.002686,680
1119,random-VMC-119,20,190,VMC,0,0,0,0.002694,564
1120,random-VMC-120,20,190,VMC,0,0,0,0.00279,428
1121,random-VMC-121,20,190,VMC,0,0,0,0.002949,535
1122,random-VMC-122,20,190,VMC,0,0,0,0.003042,548
1123,random-VMC-123,20,190,VMC,0,0,0,0.002847,569
1124,random-VMC-124,20,190,VMC,0,0,0,0.003388,490
1125,random-VMC-125,20,190,VMC,0,0,0,0.002731,497
1126,random-VMC-126,20,190,VMC,0,0,0,0.002699,683
1127,random-VMC-127,20,190,VMC,0,0,0,0.002838,642
1128,random-VMC-128,20,190,VMC,0,0,0,0.00287,566
1129,random-VMC-129,20,190,VMC,0,0,0,0.002773,781
1130,random-VMC-130,20,190,VMC,0,0,0,0.003277,522
1131,random-VMC-131,20,190,VMC,0,0,0,0.003138,564
1132,random-VMC-132,20,190,VMC,0,0,0,0.00282,497
1133,random-VMC-133,20,190,VMC,0,0,0,0.002678,693
1134,random-VMC-134,20,190,VMC,0,0,0,0.002774,697
1135,random-VMC-135,20,190,VMC,0,0,0,0.002713,506
1136,random-VMC-136,20,190,VMC,0,0,0,0.002977,654
1137,random-VMC-137,20,190,VMC,0,0,0,0.002774,495
1138,random-VMC-138,20,190,VMC,0,0,0,0.003082,439
1139,random-VMC-139,20,190,VMC,0,0,0,0.002804,502
1140,random-VMC-140,20,190,VMC,0,0,0,0.002978,514
1141,random-VMC-141,20,190,VMC,0,0,0,0.002993,497
1142,random-VMC-142,20,190,VMC,0,0,0,0.002998,557
1143,random-VMC-143,20,190,VMC,0,0,0,0.002705,600
1144,random-VMC-144,20,190,VMC,0,0,0,0.002913,761
1145,random-VMC-145,20,190,VMC,0,0,0,0.002753,577
1146,random-VMC-146,20,190,VMC,0,0,0,0.003056,625
1147,random-VMC-147,20,190,VMC,0,0,0,0.002713,639
1148,random-VMC-148,20,190,VMC,0,0,0,0.002639,582
1149,random-VMC-149,20,190,VMC,0,0,0,0.002666,647
1150,random-VMC-150,20,190,VMC,0,0,0,0.002782,517
1151,random-VMC-151,20,190,VMC,0,0,0,0.002828,556
1152,random-VMC-152,20,190,VMC,0,0,0,0.003113,626
1153,random-VMC-153,20,190,VMC,0,0,0,0.002633,688
1154,random-VMC-154,20,190,VMC,0,0,0,0.002748,409
1155,random-VMC-155,20,190,VMC,0,0,0,0.002622,478
1156,random-VMC-156,20,190,VMC,0,0,0,0.002676,612
1157,random-VMC-157,20,190,VMC,0,0,0,0.0028,595
1158,random-VMC-158,20,190,VMC,0,0,0,0.002696,553
1159,random-VMC-159,20,190,VMC,0,0,0,0.002695,555
1160,random-VMC-160,20,190,VMC,0,0,0,0.002836,552
1161,random-VMC-161,20,190,VMC,0,0,0,0.002728,515
1162,random-VMC-162,20,190,VMC,0,0,0,0.002707,667
1163,random-VMC-163,20,190,VMC,0,0,0,0.002858,523
1164,random-VMC-164,20,190,VMC,0,0,0,0.002548,710
1165,random-VMC-165,20,190,VMC,0,0,0,0.002666,621
1166,random-VMC-166,20,190,VMC,0,0,0,0.002831,635
1167,random-VMC-167,20,190,VMC,0,0,0,0.002751,565
1168,random-VMC-168,20,190,VMC,0,0,0,0.003019,548
1169,random-VMC-169,20,190,VMC,0,0,0,0.002652,546
1170,random-VMC-170,20,190,VMC,0,0,0,0.002822,591
1171,random-VMC-171,20,190,VMC,0,0,0,0.002867,622
1172,random-VMC-172,20,190,VMC,0,0,0,0.002974,580
1173,random-VMC-173,20,190,VMC,0,0,0,0.002753,499
1174,random-VMC-174,20,190,VMC,0,0,0,0.002724,733
1175,random-VMC-175,20,190,VMC,0,0,0,0.003336,542
1176,random-VMC-176,20,190,VMC,0,0,0,0.002627,533
1177,random-VMC-177,20,190,VMC,0,0,0,0.002885,473
1178,random-VMC-178,20,190,VMC,0,0,0,0.00292,582
1179,random-VMC-179,20,190,VMC,0,0,0,0.002743,507
1180,random-VMC-180,20,190,VMC,0,0,0,0.003069,602
1181,random-VMC-181,20,190,VMC,0,0,0,0.002636,527
1182,random-VMC-182,20,190,VMC,0,0,0,0.002914,488
1183,random-VMC-183,20,190,VMC,0,0,0,0.003026,573
1184,random-VMC-184,20,190,VMC,0,0,0,0.002737,556
1185,random-VMC-185,20,190,VMC,0,0,0,0.002731,558
1186,random-VMC-186,20,190,VMC,0,0,0,0.002688,537
1187,random-VMC-187,20,190,VMC,0,0,0,0.003027,566
1188,random-VMC-188,20,190,VMC,0,0,0,0.002667,554
1189,random-VMC-189,20,190,VMC,0,0,0,0.002839,529
1190,random-VMC-190,20,190,VMC,0,0,0,0.002766,735
1191,random-VMC-191,20,190,VMC,0,0,0,0.003111,657
1192,random-VMC-192,20,190,VMC,0,0,0,0.002647,559
1193,random-VMC-193,20,190,VMC,0,0,0,0.003581,739
1194,random-VMC-194,20,190,VMC,0,0,0,0.00278,624
1195,random-VMC-195,20,190,VMC,0,0,0,0.002795,492
1196,random-VMC-196,20,190,VMC,0,0,0,0.00299,604
1197,random-VMC-197,20,190,VMC,0,0,0,0.002645,480
1198,random-VMC-198,20,190,VMC,0,0,0,0.002841,595
1199,random-VMC-199,20,190,VMC,0,0,0,0.002584,563
1200,random-VMC-200,30,435,VMC,0,0,0,0.003643,1332
1201,random-VMC-201,30,435,VMC,0,0,0,0.003274,1252
1202,random-VMC-202,30,435,VMC,0,0,0,0.00328,1219
1203,random-VMC-203,30,435,VMC,0,0,0,0.003412,1269
1204,random-VMC-204,30,435,VMC,0,0,0,0.003575,1424
1205,random-VMC-205,30,435,VMC,0,0,0,0.003489,1197
1206,random-VMC-206,30,435,VMC,0,0,0,0.003455,1450
1207,random-VMC-207,30,435,VMC,0,0,0,0.003481,1373
1208,random-VMC-208,30,435,VMC,0,0,0,0.003279,1381
1209,random-VMC-209,30,435,VMC,0,0,0,0.003224,1328
1210,random-VMC-210,30,435,VMC,0,0,0,0.003274,1393
1211,random-VMC-211,30,435,VMC,0,0,0,0.00349,1391
1212,random-VMC-212,30,435,VMC,0,0,0,0.003582,1234
1213,random-VMC-213,30,435,VMC,0,0,0,0.003418,1701
1214,random-VMC-214,30,435,VMC,0,0,0,0.003644,1253
1215,random-VMC-215,30,435,VMC,0,0,0,0.003364,1447
1216,random-VMC-216,30,435,VMC,0,0,0,0.003467,1223
1217,random-VMC-217,30,435,VMC,0,0,0,0.003393,1490
1218,random-VMC-218,30,435,VMC,0,0,0,0.003436,1286
1219,random-VMC-219,30,435,VMC,0,0,0,0.00337,1363
1220,random-VMC-220,30,435,VMC,0,0,0,0.003157,1231
1221,random-VMC-221,30,435,VMC,0,0,0,0.003531,1246
1222,random-VMC-222,30,435,VMC,0,0,0,0.003704,1338
1223,random-VMC-223,30,435,VMC,0,0,0,0.003319,1547
1224,random-VMC-224,30,435,VMC,0,0,0,0.003572,1041
1225,random-VMC-225,30,435,VMC,0,0,0,0.003278,1226
1226,random-VMC-226,30,435,VMC,0,0,0,0.003246,1296
1227,random-VMC-227,30,435,VMC,0,0,0,0.003791,1183
1228,random-VMC-228,30,435,VMC,0,0,0,0.003284,1607
1229,random-VMC-229,30,435,VMC,0,0,0,0.003496,1452
1230,random-VMC-230,30,435,VMC,0,0,0,0.003314,1294
1231,random-VMC-231,30,435,VMC,0,0,0,0.003319,1382
1232,random-VMC-232,30,435,VMC,0,0,0,0.003333,1512
1233,random-VMC-233,30,435,VMC,0,0,0,0.0036,1253
